#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Density (g/mL)","Speed (ns/day)"
2755000,3255.000000204381,-211965.85613579978,590.7239861903945,-211375.1321496094,47.4125330691891,0.9939540198818504,379
2756000,3256.000000204585,-211977.28582329978,620.1354554381687,-211357.1503678616,49.77314867126842,0.9939540198818504,379
2757000,3257.0000002047886,-211988.09051079978,661.926522385329,-211326.16398841445,53.12737228491785,0.9939540198818504,379
2758000,3258.0000002049924,-211948.68426079978,658.0758943496039,-211290.60836645018,52.81831419120753,0.9939540198818504,379
2759000,3259.000000205196,-211938.77801079978,670.5415543905692,-211268.2364564092,53.8188297157812,0.9939540198818504,379
2760000,3260.0000002054,-211941.33269829978,687.2286975993775,-211254.1040007004,55.15816881105016,0.9939540198818504,379
2761000,3261.0000002056036,-211926.23894829978,698.8931623238605,-211227.34578597592,56.09437900805017,0.9939540198818504,379
2762000,3262.0000002058073,-211898.32488579978,711.1899993143161,-211187.13488648547,57.08134450138717,0.9939540198818504,379
2763000,3263.000000206011,-211895.70769829978,746.8884553084645,-211148.81924299133,59.94656457862987,0.9939540198818504,379
2764000,3264.0000002062147,-211856.05926079978,731.6186684579588,-211124.44059234182,58.72098496626633,0.9939540198818504,379
2765000,3265.0000002064185,-211853.02019829978,763.9018861224467,-211089.11831217734,61.312092083768796,0.9939540198818504,379
2766000,3266.000000206622,-211833.84832329978,776.8593667062232,-211056.98895659356,62.35208197927589,0.9939540198818504,379
2767000,3267.000000206826,-211819.42644829978,780.0906386813149,-211039.33580961847,62.61142947989558,0.9939540198818504,379
2768000,3268.0000002070296,-211838.55144829978,796.3827827854548,-211042.16866551433,63.91906526101071,0.9939540198818504,379
2769000,3269.0000002072334,-211783.76238579978,781.648560467569,-211002.1138253322,62.73647098817484,0.9939540198818504,379
2770000,3270.000000207437,-211795.23894829978,808.1995490798727,-210987.0393992199,64.86749944652284,0.9939540198818504,379
2771000,3271.000000207641,-211801.60613579978,843.8029516469687,-210957.8031841528,67.72509037062666,0.9939540198818504,379
2772000,3272.0000002078446,-211745.31707329978,818.5949568096985,-210926.72211649007,65.70185292510196,0.9939540198818504,379
2773000,3273.0000002080483,-211743.25457329978,856.4433577710879,-210886.8112155287,68.73963131932383,0.9939540198818504,379
2774000,3274.000000208252,-211689.64519829978,848.3816713561682,-210841.26352694363,68.09258636656037,0.9939540198818504,379
2775000,3275.0000002084557,-211721.34832329978,891.570178874128,-210829.77814442565,71.55897098742153,0.9939540198818504,379
2776000,3276.0000002086595,-211723.81707329978,922.0869384449907,-210801.7301348548,74.00829911044053,0.9939540198818504,379
2777000,3277.000000208863,-211683.71551079978,901.9841350719798,-210781.7313757278,72.39481319825839,0.9939540198818504,379
2778000,3278.000000209067,-211671.27019829978,926.302818519529,-210744.96737978025,74.34667296713603,0.9939540198818504,379
2779000,3279.0000002092706,-211630.30144829978,936.391387743759,-210693.91006055602,75.15639905435545,0.9939540198818504,379
2780000,3280.0000002094744,-211665.20769829978,959.7336389697739,-210705.47405933,77.02988867731796,0.9939540198818504,379
2781000,3281.000000209678,-211625.77801079978,943.0083122206852,-210682.7696985791,75.68748490479098,0.9939540198818504,379
2782000,3282.000000209882,-211621.44207329978,978.4420980800642,-210642.99997521972,78.53146209735226,0.9939540198818504,379
2783000,3283.0000002100855,-211592.98894829978,963.7188132933807,-210629.2701350064,77.3497456897664,0.9939540198818504,379
2784000,3284.0000002102893,-211569.26238579978,963.2956728090066,-210605.96671299078,77.31578369960297,0.9939540198818504,379
2785000,3285.000000210493,-211584.64519829978,1003.9635311139282,-210580.68166718585,80.57985663689814,0.9939540198818504,379
2786000,3286.0000002106967,-211580.73113579978,1018.8294143420644,-210561.90172145772,81.77301824305229,0.9939540198818504,379
2787000,3287.0000002109005,-211569.70769829978,1008.4862902659806,-210561.2214080338,80.94286114132595,0.9939540198818504,379
2788000,3288.000000211104,-211521.88738579978,982.2918283276958,-210539.5955574721,78.84044813303097,0.9939540198818504,379
2789000,3289.000000211308,-211560.33269829978,1032.746146660298,-210527.58655163948,82.88999934874357,0.9939540198818504,379
2790000,3290.0000002115116,-211531.89519829978,1034.176594171091,-210497.7186041287,83.00480955028387,0.9939540198818504,379
2791000,3291.0000002117154,-211511.89519829978,1077.468258095265,-210434.42694020452,86.47947368346426,0.9939540198818504,379
2792000,3292.000000211919,-211516.48894829978,1121.3681404208764,-210395.1208078789,90.00295448186495,0.9939540198818504,379
2793000,3293.000000212123,-211479.75457329978,1107.7884765814524,-210371.96609671833,88.91302707768529,0.9939540198818504,379
2794000,3294.0000002123265,-211447.11394829978,1113.202332764864,-210333.91161553492,89.34755257745923,0.9939540198818504,379
2795000,3295.0000002125303,-211404.60613579978,1109.4549049525522,-210295.15123084723,89.04677751291263,0.9939540198818504,379
2796000,3296.000000212734,-211395.70769829978,1141.2269410360605,-210254.48075726372,91.59685630893308,0.9939540198818504,379
2797000,3297.0000002129377,-211400.94988579978,1155.2339935731143,-210245.71589222667,92.72108667225017,0.9939540198818504,379
2798000,3298.0000002131414,-211441.94207329978,1195.6816687993705,-210246.2604045004,95.96748733324955,0.9939540198818504,379
2799000,3299.000000213345,-211427.44207329978,1199.8134611143032,-210227.62861218548,96.29911216032002,0.9939540198818504,379
2800000,3300.000000213549,-211395.27801079978,1160.1408073306084,-210235.13720346917,93.11491606631604,0.9939540198818504,379
2801000,3301.0000002137526,-211389.11394829978,1199.927375128318,-210189.18657317146,96.30825509692457,0.9939540198818504,379
2802000,3302.0000002139564,-211358.62176079978,1232.4822496040724,-210126.1395111957,98.92116586189817,0.9939540198818504,379
2803000,3303.00000021416,-211304.12957329978,1202.5437121638097,-210101.58586113597,96.51824685130613,0.9939540198818504,379
2804000,3304.000000214364,-211351.22332329978,1258.0641372842365,-210093.15918601555,100.97441259635046,0.9939540198818504,379
2805000,3305.0000002145675,-211298.14519829978,1222.4917216025642,-210075.65347669722,98.11930873348712,0.9939540198818504,379
2806000,3306.0000002147713,-211315.55144829978,1262.756994762749,-210052.79445353703,101.35106948787754,0.9939540198818504,379
2807000,3307.000000214975,-211333.64519829978,1282.3381598889828,-210051.3070384108,102.9226878084202,0.9939540198818504,379
2808000,3308.0000002151787,-211307.94207329978,1272.8657144182362,-210035.07635888155,102.16241288370585,0.9939540198818504,379
2809000,3309.0000002153824,-211307.16082329978,1291.439639779739,-210015.72118352004,103.65318839141153,0.9939540198818504,379
2810000,3310.000000215586,-211293.80144829978,1244.0171605979558,-210049.78428770183,99.84697785147833,0.9939540198818504,379
2811000,3311.00000021579,-211306.74676079978,1255.5634969184175,-210051.18326388136,100.77370685761255,0.9939540198818504,379
2812000,3312.0000002159936,-211268.72332329978,1292.0022269284818,-209976.7210963713,103.69834261304062,0.9939540198818504,379
2813000,3313.0000002161973,-211227.50457329978,1303.088181288913,-209924.41639201087,104.58812056349623,0.9939540198818504,379
2814000,3314.000000216401,-211240.58269829978,1317.4419529829174,-209923.14074531686,105.7401792085133,0.9939540198818504,379
2815000,3315.000000216605,-211266.70769829978,1360.9769056141376,-209905.73079268564,109.23437011585193,0.9939540198818504,379
2816000,3316.0000002168085,-211219.83269829978,1391.6107856398448,-209828.22191265994,111.69309852998524,0.9939540198818504,379
2817000,3317.0000002170123,-211207.33269829978,1413.8576693121577,-209793.47502898762,113.47867205071235,0.9939540198818504,379
2818000,3318.000000217216,-211161.56707329978,1405.610578252934,-209755.95649504685,112.81674619919625,0.9939540198818504,379
2819000,3319.0000002174197,-211140.77801079978,1392.9173120116466,-209747.86069878814,111.79796260569057,0.9939540198818504,379
2820000,3320.0000002176234,-211106.55144829978,1400.077276733704,-209706.47417156608,112.37263380932332,0.9939540198818504,379
2821000,3321.000000217827,-211131.37957329978,1449.1078303526156,-209682.27174294717,116.30791119639736,0.9939540198818504,379
2822000,3322.000000218031,-211097.19207329978,1475.5206735939719,-209621.6713997058,118.4278518673497,0.9939540198818504,379
2823000,3323.0000002182346,-211055.09832329978,1468.4315929646837,-209586.6667303351,117.85886994411028,0.9939540198818504,379
2824000,3324.0000002184383,-211027.44988579978,1476.3985184230842,-209551.0513673767,118.4983092179278,0.9939540198818504,379
2825000,3325.000000218642,-211062.84832329978,1515.7180277816951,-209547.1302955181,121.65416132705236,0.9939540198818504,379
2826000,3326.000000218846,-211049.69207329978,1493.3121829037555,-209556.37989039603,119.85582930388641,0.9939540198818504,379
2827000,3327.0000002190495,-211040.66863579978,1543.2646091973875,-209497.4040266024,123.86509779289223,0.9939540198818504,379
2828000,3328.0000002192533,-211027.98894829978,1583.3347961789696,-209444.6541521208,127.08120059177286,0.9939540198818504,379
2829000,3329.000000219457,-211008.69207329978,1580.0732818387914,-209428.618791461,126.81942578640803,0.9939540198818504,379
2830000,3330.0000002196607,-210923.80144829978,1539.1893569810782,-209384.6120913187,123.53801097233307,0.9939540198818504,379
2831000,3331.0000002198644,-210965.59832329978,1636.1728992983699,-209329.4254240014,131.32207851450266,0.9939540198818504,379
2832000,3332.000000220068,-210950.77019829978,1636.4595059244893,-209314.3106923753,131.34508206007794,0.9939540198818504,379
2833000,3333.000000220272,-210860.45769829978,1620.2462404444814,-209240.2114578553,130.04377721432778,0.9939540198818504,379
2834000,3334.0000002204756,-210888.84051079978,1627.4731452183332,-209261.36736558145,130.6238211427754,0.9939540198818504,379
2835000,3335.0000002206793,-210846.97332329978,1624.9353058004053,-209222.03801749938,130.42012974350993,0.9939540198818504,379
2836000,3336.000000220883,-210913.42644829978,1731.4177333869739,-209182.0087149128,138.96659431454316,0.9939540198818504,379
2837000,3337.000000221087,-210874.12176079978,1723.9396873256192,-209150.18207347416,138.36639335019188,0.9939540198818504,379
2838000,3338.0000002212905,-210705.64519829978,1629.5337255448103,-209076.11147275497,130.7892068984832,0.9939540198818504,379
2839000,3339.0000002214942,-210794.52019829978,1728.0161675864365,-209066.50403071335,138.69357873573608,0.9939540198818504,379
2840000,3340.000000221698,-210706.52801079978,1689.0189969162457,-209017.50901388354,135.56359808956452,0.9939540198818504,379
2841000,3341.0000002219017,-210734.93426079978,1760.8470290559344,-208974.08723174385,141.32864069614683,0.9939540198818504,379
2842000,3342.0000002221054,-210757.48894829978,1799.8050273461267,-208957.68392095366,144.4554772990672,0.9939540198818504,379
2843000,3343.000000222309,-210661.85613579978,1743.3339377841912,-208918.5221980156,139.9230095748847,0.9939540198818504,379
2844000,3344.000000222513,-210686.30144829978,1767.7882343676174,-208918.51321393216,141.88575388957344,0.9939540198818504,379
2845000,3345.0000002227166,-210733.77019829978,1823.8429613481276,-208909.92723695165,146.38480362985467,0.9939540198818504,379
2846000,3346.0000002229203,-210696.69207329978,1802.6761909751222,-208894.01588232466,144.68592187841247,0.9939540198818504,379
2847000,3347.000000223124,-210723.00457329978,1855.3658409400377,-208867.63873235974,148.9148846931379,0.9939540198818504,379
2848000,3348.000000223328,-210662.05144829978,1819.4756530821323,-208842.57579521765,146.03427588352054,0.9939540198818504,379
2849000,3349.0000002235315,-210670.73894829978,1854.3669472693,-208816.37200103048,148.83471175229988,0.9939540198818504,379
2850000,3350.0000002237352,-210621.32488579978,1837.820465670433,-208783.50442012935,147.5066624021383,0.9939540198818504,379
2851000,3351.000000223939,-210602.05144829978,1864.273918255465,-208737.77753004432,149.6298624495422,0.9939540198818504,379
2852000,3352.0000002241427,-210634.98894829978,1859.3447717353702,-208775.6441765644,149.23424058916362,0.9939540198818504,379
2853000,3353.0000002243464,-210599.05144829978,1845.4897234421223,-208753.56172485766,148.1222103504472,0.9939540198818504,379
2854000,3354.00000022455,-210554.64519829978,1838.8467648872174,-208715.79843341256,147.58903495969852,0.9939540198818504,379
2855000,3355.000000224754,-210546.91863579978,1827.8280406389385,-208719.09059516084,146.70465301480587,0.9939540198818504,379
2856000,3356.0000002249576,-210564.98894829978,1881.5689073812682,-208683.4200409185,151.01798831378315,0.9939540198818504,379
2857000,3357.0000002251613,-210572.41082329978,1893.7033025161363,-208678.70752078365,151.99191594167044,0.9939540198818504,379
2858000,3358.000000225365,-210607.55144829978,1906.910075097112,-208700.64137320267,153.05191444582965,0.9939540198818504,379
2859000,3359.000000225569,-210595.41082329978,1905.5942495141644,-208689.81657378562,152.94630399928738,0.9939540198818504,379
2860000,3360.0000002257725,-210588.28582329978,1889.5865771151148,-208698.69924618467,151.66150041127787,0.9939540198818504,379
2861000,3361.0000002259762,-210596.33269829978,1915.9470492238179,-208680.38564907596,153.77723768416814,0.9939540198818504,379
2862000,3362.00000022618,-210585.28582329978,1970.513939850498,-208614.77188344928,158.1568710946971,0.9939540198818504,379
2863000,3363.0000002263837,-210546.00457329978,1965.9352369017433,-208580.06933639804,157.7893764439858,0.9939540198818504,379
2864000,3364.0000002265874,-210481.00457329978,1954.5864198198542,-208526.41815347993,156.87850067498016,0.9939540198818504,379
2865000,3365.000000226791,-210473.42644829978,1959.468153245747,-208513.95829505404,157.27031707807356,0.9939540198818504,379
2866000,3366.000000226995,-210418.12957329978,1941.7960354587995,-208476.33353784098,155.85192221251245,0.9939540198818504,379
2867000,3367.0000002271986,-210475.02019829978,1979.0156587478705,-208496.0045395519,158.8392338187269,0.9939540198818504,379
2868000,3368.0000002274023,-210472.55144829978,1957.423392847646,-208515.12805545214,157.10620105729242,0.9939540198818504,379
2869000,3369.000000227606,-210388.62957329978,1962.4371388773434,-208426.19243442244,157.50861302123954,0.9939540198818504,379
2870000,3370.00000022781,-210476.37957329978,2078.7247811248526,-208397.65479217493,166.84206115012765,0.9939540198818504,379
2871000,3371.0000002280135,-210460.10613579978,2107.864553731866,-208352.24158206792,169.18086990795146,0.9939540198818504,379
2872000,3372.0000002282172,-210377.91082329978,2074.335754596861,-208303.57506870292,166.48979025836655,0.9939540198818504,379
2873000,3373.000000228421,-210374.25457329978,2117.0085274155717,-208257.2460458842,169.91478111656582,0.9939540198818504,379
2874000,3374.0000002286247,-210320.30144829978,2102.3342236909084,-208217.96722460887,168.73699601408532,0.9939540198818504,379
2875000,3375.0000002288284,-210255.00457329978,2074.2714619720355,-208180.73311132775,166.4846300206381,0.9939540198818504,379
2876000,3376.000000229032,-210182.16082329978,2073.3349607028067,-208108.82586259698,166.40946480230494,0.9939540198818504,379
2877000,3377.000000229236,-210198.73113579978,2131.29210504971,-208067.43903075007,171.06120586442873,0.9939540198818504,379
2878000,3378.0000002294396,-210130.44207329978,2061.61348713981,-208068.82858615997,165.46867897691592,0.9939540198818504,379
2879000,3379.0000002296433,-210319.53582329978,2247.192131613381,-208072.3436916864,180.363543285342,0.9939540198818504,379
2880000,3380.000000229847,-210203.64519829978,2169.2214263635688,-208034.4237719362,174.1054790666779,0.9939540198818504,379
2881000,3381.000000230051,-210177.88738579978,2223.235022181645,-207954.65236361814,178.44070407493575,0.9939540198818504,379
2882000,3382.0000002302545,-210142.42644829978,2218.1983987446874,-207924.2280495551,178.0364559305497,0.9939540198818504,379
2883000,3383.000000230458,-210226.03582329978,2282.7973610972986,-207943.23846220248,183.22128084096278,0.9939540198818504,379
2884000,3384.000000230662,-210070.62176079978,2234.5920501232613,-207836.02971067652,179.35223886180324,0.9939540198818504,379
2885000,3385.0000002308657,-210040.28582329978,2233.5531437498285,-207806.73267954995,179.268854431955,0.9939540198818504,379
2886000,3386.0000002310694,-210070.35613579978,2321.4836314993445,-207748.87250430044,186.3263080916582,0.9939540198818504,379
2887000,3387.000000231273,-210066.78582329978,2318.572235364467,-207748.21358793532,186.0926343815172,0.9939540198818504,379
2888000,3388.000000231477,-210041.06707329978,2305.516471495619,-207735.55060180416,185.04475609885716,0.9939540198818504,379
2889000,3389.0000002316806,-210033.11394829978,2306.2432086495683,-207726.8707396502,185.103085284991,0.9939540198818504,379
2890000,3390.0000002318843,-209893.83269829978,2248.209355766885,-207645.6233425329,180.44518746256225,0.9939540198818504,379
2891000,3391.000000232088,-209996.83269829978,2323.032954487484,-207673.7997438123,186.45065944546684,0.9939540198818504,379
2892000,3392.0000002322918,-210002.41863579978,2386.6498508816585,-207615.76878491812,191.55666203645666,0.9939540198818504,379
2893000,3393.0000002324955,-210043.34051079978,2487.2905203178525,-207556.04999048193,199.6342569526904,0.9939540198818504,379
2894000,3394.000000232699,-209928.57488579978,2362.4611990780104,-207566.11368672177,189.61523883315044,0.9939540198818504,379
2895000,3395.000000232903,-209936.06707329978,2361.7005066783167,-207574.36656662147,189.55418434002152,0.9939540198818504,379
2896000,3396.0000002331067,-209922.16082329978,2387.496707128361,-207534.66411617142,191.6246321895912,0.9939540198818504,379
2897000,3397.0000002333104,-209928.89519829978,2456.340231691953,-207472.55496660783,197.15013303478426,0.9939540198818504,379
2898000,3398.000000233514,-209847.15301079978,2408.268288628591,-207438.88472217118,193.29179539576177,0.9939540198818504,379
2899000,3399.000000233718,-209906.27801079978,2455.619565905072,-207450.6584448947,197.09229114711573,0.9939540198818504,379
2900000,3400.0000002339216,-209864.27801079978,2404.13966423925,-207460.13834656053,192.96042483190118,0.9939540198818504,379
2901000,3401.0000002341253,-209921.42644829978,2491.8128684670664,-207429.61357983272,199.9972284693166,0.9939540198818504,379
2902000,3402.000000234329,-209809.74676079978,2395.966788286343,-207413.77997251344,192.30445561371087,0.9939540198818504,379
2903000,3403.0000002345328,-209753.02019829978,2441.8845419955906,-207311.1356563042,195.98989427389228,0.9939540198818504,379
2904000,3404.0000002347365,-209765.14519829978,2492.5577020654455,-207272.58749623434,200.0570101075093,0.9939540198818504,379
2905000,3405.00000023494,-209806.76238579978,2544.1206956682727,-207262.6416901315,204.19554552589756,0.9939540198818504,379
2906000,3406.000000235144,-209745.51238579978,2447.6398015916348,-207297.87258420815,196.45182140449515,0.9939540198818504,379
2907000,3407.0000002353477,-209757.80144829978,2524.7407302772626,-207233.06071802252,202.64007584553678,0.9939540198818504,379
2908000,3408.0000002355514,-209806.00457329978,2632.075986081967,-207173.92858721782,211.25498989050362,0.9939540198818504,379
2909000,3409.000000235755,-209718.96551079978,2630.4705467242165,-207088.49496407557,211.1261345394101,0.9939540198818504,379
2910000,3410.000000235959,-209655.48894829978,2579.0353434351273,-207076.45360486466,206.9978557935418,0.9939540198818504,379
2911000,3411.0000002361626,-209711.11394829978,2639.2696346007288,-207071.84431369905,211.83236461416004,0.9939540198818504,379
2912000,3412.0000002363663,-209606.55144829978,2594.5347565528937,-207012.0166917469,208.24186560891818,0.9939540198818504,379
2913000,3413.00000023657,-209690.07488579978,2675.6734327184968,-207014.4014530813,214.7541966752446,0.9939540198818504,379
2914000,3414.0000002367738,-209492.73894829978,2462.1338807002176,-207030.60506759956,197.61514136628463,0.9939540198818504,379
2915000,3415.0000002369775,-209623.81707329978,2617.29720637016,-207006.51986692962,210.06881936384673,0.9939540198818504,379
2916000,3416.000000237181,-209542.87957329978,2644.417435299605,-206898.46213800018,212.2455360386744,0.9939540198818504,379
2917000,3417.000000237385,-209413.83269829978,2538.5634301679966,-206875.2692681318,203.74950974528647,0.9939540198818504,379
2918000,3418.0000002375887,-209497.52019829978,2600.2005701614544,-206897.31962813833,208.69661364922067,0.9939540198818504,379
2919000,3419.0000002377924,-209383.64519829978,2529.5347725348547,-206854.11042576493,203.02485400316507,0.9939540198818504,379
2920000,3420.000000237996,-209500.02019829978,2640.3645820317324,-206859.65561626805,211.92024699661803,0.9939540198818504,379
2921000,3421.0000002382,-209460.73894829978,2713.6776679977775,-206747.061280302,217.80448260246507,0.9939540198818504,379
2922000,3422.0000002384036,-209310.89519829978,2647.8664510962553,-206663.02874720353,212.52236003657808,0.9939540198818504,379
2923000,3423.0000002386073,-209365.00457329978,2794.147312115878,-206570.8572611839,224.26311599472015,0.9939540198818504,379
2924000,3424.000000238811,-209234.09832329978,2719.24651174061,-206514.85181155917,218.25144767293216,0.9939540198818504,379
2925000,3425.0000002390148,-209207.66082329978,2745.53658042592,-206462.12424287386,220.361534244788,0.9939540198818504,379
2926000,3426.0000002392185,-209270.27801079978,2850.410125079332,-206419.86788572045,228.778867077385,0.9939540198818504,379
2927000,3427.000000239422,-209176.47332329978,2788.447423123289,-206388.0259001765,223.80563300491528,0.9939540198818504,379
2928000,3428.000000239626,-209140.91082329978,2726.768965621479,-206414.1418576783,218.85521288600276,0.9939540198818504,379
2929000,3429.0000002398297,-209326.16863579978,2868.385343354661,-206457.78329244512,230.2215893145522,0.9939540198818504,379
2930000,3430.0000002400334,-209274.50457329978,2742.2749107126147,-206532.22966258717,220.09974696890615,0.9939540198818504,379
2931000,3431.000000240237,-209210.98113579978,2742.5815249578445,-206468.39961084194,220.12435636073937,0.9939540198818504,379
2932000,3432.000000240441,-209186.16082329978,2698.1383871454746,-206488.0224361543,216.55727293347465,0.9939540198818504,379
2933000,3433.0000002406446,-209317.06707329978,2966.644157710485,-206350.4229155893,238.1080124053581,0.9939540198818504,379
2934000,3434.0000002408483,-209120.19207329978,2772.571235218551,-206347.62083808123,222.53138259077443,0.9939540198818504,379
2935000,3435.000000241052,-209179.98113579978,2917.3301667449996,-206262.65096905478,234.14998584458934,0.9939540198818504,379
2936000,3436.0000002412557,-209123.66863579978,2882.8255202132277,-206240.84311558655,231.38058298814084,0.9939540198818504,379
2937000,3437.0000002414595,-209073.22332329978,2912.978059061221,-206160.24526423856,233.80067812338342,0.9939540198818504,379
2938000,3438.000000241663,-209034.70769829978,2889.5789517925587,-206145.12874650722,231.92262513569355,0.9939540198818504,379
2939000,3439.000000241867,-208956.03582329978,2801.795327830012,-206154.24049546977,224.87695901859763,0.9939540198818504,379
2940000,3440.0000002420707,-209082.90301079978,3009.8185768742114,-206073.08443392557,241.5732662704406,0.9939540198818504,379
2941000,3441.0000002422744,-208846.56707329978,2809.2993915383704,-206037.2676817614,225.47924820448344,0.9939540198818504,379
2942000,3442.000000242478,-208815.09832329978,2879.5658422294073,-205935.53248107038,231.11895557192656,0.9939540198818504,379
2943000,3443.000000242682,-208682.03582329978,2792.079295524396,-205889.9565277754,224.0971333914682,0.9939540198818504,379
2944000,3444.0000002428856,-208812.73894829978,2959.2318690968677,-205853.50707920291,237.5130892479662,0.9939540198818504,379
2945000,3445.0000002430893,-208741.86394829978,2845.6073787137866,-205896.256569586,228.39339031293557,0.9939540198818504,379
2946000,3446.000000243293,-208790.02801079978,2827.8958129175007,-205962.13219788228,226.97182928163377,0.9939540198818504,379
2947000,3447.0000002434967,-208717.37957329978,2857.1044384706765,-205860.2751348291,229.31616429649665,0.9939540198818504,379
2948000,3448.0000002437005,-208678.70769829978,2825.977955929935,-205852.72974236985,226.8178987489812,0.9939540198818504,379
2949000,3449.000000243904,-208736.20769829978,2849.5398662093794,-205886.6678320904,228.709018589064,0.9939540198818504,379
2950000,3450.000000244108,-208730.02019829978,2919.888929447625,-205810.13126885216,234.35535658302305,0.9939540198818504,379
2951000,3451.0000002443117,-208632.09832329978,2928.469562701881,-205703.6287605979,235.04405311039054,0.9939540198818504,379
2952000,3452.0000002445154,-208511.11394829978,2905.431809506612,-205605.68213879317,233.19500302821143,0.9939540198818504,379
2953000,3453.000000244719,-208420.34051079978,2867.841425877181,-205552.4990849226,230.17793355316311,0.9939540198818504,379
2954000,3454.000000244923,-208433.53582329978,2950.0653286513407,-205483.47049464844,236.77736679185531,0.9939540198818504,379
2955000,3455.0000002451266,-208434.83269829978,3025.2210650439374,-205409.61163325584,242.80949672115324,0.9939540198818504,379
2956000,3456.0000002453303,-208392.73113579978,3020.2481463039294,-205372.48298949585,242.41036162638324,0.9939540198818504,379
2957000,3457.000000245534,-208332.54363579978,3033.076685793698,-205299.46695000608,243.4400024857473,0.9939540198818504,379
2958000,3458.0000002457377,-208345.56707329978,3072.6065251161344,-205272.96054818365,246.61273604305825,0.9939540198818504,379
2959000,3459.0000002459415,-208465.32488579978,3150.859286057297,-205314.46559974249,252.8934385413692,0.9939540198818504,379
2960000,3460.000000246145,-208312.38738579978,3048.0991849424317,-205264.28820085735,244.6457343576907,0.9939540198818504,379
2961000,3461.000000246349,-208239.39519829978,3051.7501926496625,-205187.64500565012,244.93877057714624,0.9939540198818504,379
2962000,3462.0000002465526,-208181.84832329978,3027.3215658157133,-205154.52675748407,242.9780865611324,0.9939540198818504,379
2963000,3463.0000002467564,-208164.73894829978,3016.9015458691865,-205147.8374024306,242.1417576632957,0.9939540198818504,379
2964000,3464.00000024696,-208213.97332329978,3136.148857166758,-205077.82446613302,251.7127539703353,0.9939540198818504,379
2965000,3465.000000247164,-207936.95769829978,2991.451219228562,-204945.50647907122,240.099070246365,0.9939540198818504,379
2966000,3466.0000002473676,-208085.56707329978,3238.1806528691086,-204847.38642043067,259.90200309672383,0.9939540198818504,379
2967000,3467.0000002475713,-207862.28582329978,3026.489653560333,-204835.79616973945,242.91131583869523,0.9939540198818504,379
2968000,3468.000000247775,-208066.16082329978,3276.229547938099,-204789.93127536168,262.9558734962292,0.9939540198818504,379
2969000,3469.0000002479787,-207945.81707329978,3254.7123244442046,-204691.10474885558,261.22886376865637,0.9939540198818504,379
2970000,3470.0000002481825,-207973.73894829978,3315.9473879402503,-204657.79156035953,266.14369631460346,0.9939540198818504,379
2971000,3471.000000248386,-207782.78582329978,3151.355524595827,-204631.43029870396,252.93326750831196,0.9939540198818504,379
2972000,3472.00000024859,-207713.19988579978,3203.419573416235,-204509.78031238355,257.11201848866887,0.9939540198818504,379
2973000,3473.0000002487936,-207651.56707329978,3127.450501869316,-204524.11657143047,251.01460886732846,0.9939540198818504,379
2974000,3474.0000002489974,-207671.55144829978,3198.178284112364,-204473.37316418742,256.6913435063517,0.9939540198818504,379
2975000,3475.000000249201,-207822.24676079978,3333.4463389459997,-204488.80042185378,267.5481925135589,0.9939540198818504,379
2976000,3476.000000249405,-207682.66863579978,3192.6981320790946,-204489.9705037207,256.25149698652916,0.9939540198818504,379
2977000,3477.0000002496085,-207720.52019829978,3231.2662309729494,-204489.25396732683,259.3470395867432,0.9939540198818504,379
2978000,3478.0000002498123,-207748.16082329978,3219.8536877448787,-204528.3071355549,258.43104904656894,0.9939540198818504,379
2979000,3479.000000250016,-207572.55144829978,3156.3482216605917,-204416.2032266392,253.33399004577683,0.9939540198818504,379
2980000,3480.0000002502197,-207652.95769829978,3201.351135405712,-204451.60656289407,256.94600206159276,0.9939540198818504,379
2981000,3481.0000002504235,-207532.70769829978,3264.698867842555,-204268.00883045723,262.0304010858977,0.9939540198818504,379
2982000,3482.000000250627,-207502.77019829978,3344.223548972048,-204158.54664932773,268.4131901075264,0.9939540198818504,379
2983000,3483.000000250831,-207300.46551079978,3153.109408349963,-204147.35610244982,253.07403726446958,0.9939540198818504,379
2984000,3484.0000002510346,-207370.17644829978,3320.3144259378314,-204049.86202236195,266.49420236872527,0.9939540198818504,379
2985000,3485.0000002512384,-207253.58269829978,3277.666157118045,-203975.91654118174,263.0711782440369,0.9939540198818504,379
2986000,3486.000000251442,-207439.52019829978,3465.331497325562,-203974.18870097422,278.13352437613,0.9939540198818504,379
2987000,3487.000000251646,-207264.93426079978,3320.747166168643,-203944.18709463114,266.5289348512101,0.9939540198818504,379
2988000,3488.0000002518495,-207514.16082329978,3597.263319287915,-203916.89750401187,288.7226015388988,0.9939540198818504,379
2989000,3489.0000002520533,-207444.45769829978,3462.169471095782,-203982.288227204,277.87973465929133,0.9939540198818504,379
2990000,3490.000000252257,-207396.62957329978,3373.297267427668,-204023.3323058721,270.7466972444401,0.9939540198818504,379
2991000,3491.0000002524607,-207403.98894829978,3470.682542635128,-203933.30640566465,278.56300856608266,0.9939540198818504,379
2992000,3492.0000002526644,-207346.58269829978,3538.5421820776537,-203808.04051622213,284.00954108270025,0.9939540198818504,379
2993000,3493.000000252868,-207257.00457329978,3541.13209351385,-203715.87247978593,284.2174118725879,0.9939540198818504,379
